Index	Noun	Verb	Linking	Prefix	Particle	Freq	Nounpl	Verbpp	Verbzu	Verbfin	q_compound_joint_cap	q_compound_joint_nocap	q_np_det_joint_cap	q_np_det_joint_nocap	q_np_det_sep_cap	q_np_det_sep_nocap	q_np_det_sep_capcap	q_np_apprart_joint_cap	q_np_apprart_joint_nocap	q_np_apprart_sep_cap	q_np_apprart_sep_nocap	q_np_apprart_sep_capcap	q_np_nodet_joint_cap	q_np_nodet_joint_nocap	q_np_nodet_sep_cap	q_np_nodet_sep_nocap	q_np_nodet_sep_capcap	q_infzu_joint_cap	q_infzu_joint_nocap	q_infzu_sep_cap	q_infzu_sep_nocap	q_prog_joint_cap	q_prog_joint_nocap	q_prog_sep_cap	q_prog_sep_nocap	q_prog_sep_capcap	q_particip_joint_cap	q_particip_joint_nocap	q_particip_sep_cap	q_particip_sep_nocap	q_particip_sep_capcap	q_finite_joint_cap	q_finite_joint_nocap	q_finite_sep_cap	q_finite_sep_nocap
483	Film	drehen	0			7	Filme	gedreht	X	drehte|drehten|drehen|dreht|drehst|drehe	6	0	0	0	74	7	0	5	0	0	0	0	1	0	7	2	0	0	0	10	1	0	0	0	0	0	0	0	20	3	0	0	0	3	1
586	Teller	drehen	0			5	Teller	gedreht	X	drehte|drehten|drehen|dreht|drehst|drehe	5	0	1	0	4	0	0	1	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613	Plan	drehen	0			5	Pläne	gedreht	X	drehte|drehten|drehen|dreht|drehst|drehe	4	3	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	4	0	0	0	0	1
623	Los	drehen	0			5	Losen	gedreht	X	drehte|drehten|drehen|dreht|drehst|drehe	4	16	1	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	3
342	Film	einlegen	0		ein	11	Filme	eingelegt	einzulegen	einlegen|einlege|einlegt|einlegten|einlegte	10	0	6	0	6	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
371	Gang	einlegen	0		ein	10	Gänge	eingelegt	einzulegen	einlegen|einlege|einlegt|einlegten|einlegte	9	0	4	0	11	0	0	4	0	4	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1
409	Ventil	einstellen	0		ein	8	Ventile	eingestellt	einzustellen	einstellten|einstellen|einstellte|einstelle|einstellt	7	0	3	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
508	Spur	einstellen	0		ein	6	Spuren	eingestellt	einzustellen	einstellten|einstellen|einstellte|einstelle|einstellt	4	0	2	0	9	1	0	0	0	3	0	0	1	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
543	Geld	eintreiben	0		ein	6	Gelder	eingetrieben	einzutreiben	eintrieb|eintreibt|eintreiben|eintrieben	5	1	1	0	4	0	0	3	0	0	0	0	1	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0
314	Moral	empfinden	0			12	Moral	empfunden	X	empfänden|empfindest|empfindet|empfanden|empfand|empfinden|empfinde|empfände	10	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313	Natur	erkennen	0	er		12	Naturen	erkannt	X	erkannten|erkannte|erkenne|erkennen|erkennten|erkennte|erkennst|erkennt	4	0	2	0	24	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
122	Ei	erlaufen	0	er		35	Eier	erlaufen	X	erläuft|erliefen|erlaufen|erlief	33	0	0	0	0	0	0	5	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0
144	Körper	erleben	0	er		29	Körper	erlebt	X	erlebt|erlebten|erlebte|erleben|erlebst|erlebe	18	0	5	0	0	0	0	2	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0
147	Zeit	erleben	0	er		28	Zeiten	erlebt	X	erlebt|erlebten|erlebte|erleben|erlebst|erlebe	19	0	5	0	28	0	0	2	0	12	0	0	7	0	10	1	0	0	0	1	0	0	0	0	0	0	0	0	8	1	0	0	0	11	2
335	Raum	erleben	0	er		11	Räumen	erlebt	X	erlebt|erlebten|erlebte|erleben|erlebst|erlebe	9	0	1	0	0	0	0	1	0	0	0	0	5	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
423	Kultur	erleben	0	er		8	Kulturen	erlebt	X	erlebt|erlebten|erlebte|erleben|erlebst|erlebe	7	0	1	0	8	0	0	0	0	0	0	0	3	0	32	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
58	Ei	erlegen	0	er		86	Eier	erlegt	X	erlegten|erlegt|erlegte|erlegen	78	4	22	0	0	0	0	36	4	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
319	Draht	erodieren	0			12	Drähte	erodiert	X	erodiert|erodierte|erodierten|erodieren	12	1	1	0	0	0	0	2	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
360	Märchen	erzählen	0	er		10	Märchen	erzählt	X	erzählt|erzählten|erzählte|erzählst|erzählen|erzähle	7	0	0	0	17	0	0	2	0	2	0	0	2	0	24	0	0	0	0	10	1	2	0	0	0	0	0	0	31	0	0	0	0	33	0
1	Rad	fahren	0			3433	Räder	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	2914	243	392	1	86	2	0	528	20	31	0	1	1727	207	377	14	3	2	3	42	4	30	2	5	0	0	3	7	50	4	0	35	6	49	7
2	Auto	fahren	0			2338	auto	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	1957	187	425	13	394	34	0	737	48	68	10	2	596	117	544	47	7	1	3	126	9	19	1	4	0	0	5	7	149	12	0	1094	32	213	20
3	Ski	fahren	0			1775	Ski	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	1495	114	191	4	15	1	0	479	15	28	2	0	681	81	142	8	0	0	1	26	1	16	0	1	0	0	2	2	29	0	0	38	1	14	0
6	Fahrrad	fahren	0			798	Fahrräder	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	674	37	121	2	116	3	1	172	7	42	1	1	314	27	289	30	2	1	0	45	1	9	0	1	0	0	1	0	45	6	0	25	1	54	2
8	Motorrad	fahren	0			553	Motorräder	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	444	31	89	3	39	1	0	126	11	28	3	0	173	10	134	7	0	0	0	27	0	24	0	2	0	0	0	0	20	2	0	27	0	52	1
12	Zeit	fahren	0			444	Zeiten	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	396	9	103	1	27	1	1	137	4	13	0	0	81	1	5	3	0	0	0	3	0	1	0	0	0	0	0	0	2	0	0	1	0	13	1
24	Kanu	fahren	0			245	Kanus	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	223	8	22	3	7	0	0	46	0	12	2	0	148	2	72	3	2	0	0	8	0	0	0	0	0	0	0	0	1	0	0	70	0	5	0
32	Bus	fahren	0			160	Bussen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	135	4	33	0	136	3	0	23	0	9	1	0	63	3	70	6	0	0	1	10	1	1	0	0	0	0	1	0	35	0	0	1086	14	46	3
34	Bahn	fahren	0			157	Bahnen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	126	6	29	0	90	3	0	23	1	4	0	0	58	5	66	4	0	0	1	13	0	1	0	0	0	0	0	1	8	2	0	415	8	27	5
39	Probe	fahren	0			133	Proben	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	115	173	7	1	1	0	0	30	7	12	2	0	61	130	59	11	1	2	16	24	3	0	0	0	0	0	43	160	125	42	0	1843	105	5	1
40	Boot	fahren	0			133	Booten	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	113	5	14	0	20	2	0	20	1	7	0	0	76	4	51	7	1	0	0	3	1	0	0	0	0	0	0	0	7	0	0	17	0	12	2
47	Ballon	fahren	0			116	Ballons	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	93	1	14	0	3	0	0	17	0	0	0	0	50	0	10	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	200	4	0	0
49	Zug	fahren	0			113	Zügen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	99	11	27	2	107	2	0	24	3	6	1	0	39	5	44	5	0	0	0	6	0	3	0	0	0	0	0	0	14	4	0	761	19	63	5
50	Schlitten	fahren	0			111	Schlitten	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	103	10	12	0	4	0	0	37	4	4	1	0	42	3	42	3	0	0	0	5	0	1	0	0	0	0	0	0	15	1	0	81	3	9	0
56	Taxi	fahren	0			90	Taxis	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	66	1	21	0	46	1	0	14	0	2	0	0	26	0	43	1	0	0	0	7	0	0	0	0	0	0	0	0	8	0	0	171	1	19	0
61	Enduro	fahren	0			83	Enduros	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	34	4	5	0	3	0	0	11	3	2	0	0	11	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0
64	Schi	fahren	0			77	Schi	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	65	9	6	0	1	0	0	19	1	0	0	0	34	6	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
67	Kajak	fahren	0			72	Kajaks	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	66	1	6	1	5	0	0	12	0	3	0	0	44	0	32	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	7	0	2	0
74	Moped	fahren	0			65	Mopeds	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	47	4	9	0	9	1	0	15	0	5	0	0	18	3	23	1	0	0	0	7	0	2	0	0	0	0	0	0	3	2	0	5	0	1	4
82	Roller	fahren	0			58	Roller	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	52	6	17	0	10	4	1	14	0	1	1	1	15	4	29	1	0	0	0	4	1	3	0	1	0	0	0	1	6	0	0	4	1	7	3
83	Velo	fahren	0			57	Velos	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	45	2	11	0	3	0	0	8	0	2	0	0	17	2	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	1	0
84	Hindernis	fahren	0			57	Hindernisse	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	53	1	14	0	1	0	0	15	1	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
96	Einrad	fahren	0			48	Einrädern	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	42	0	6	0	2	0	0	4	0	0	1	0	24	0	14	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0
106	Gespann	fahren	0			44	Gespannen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	40	0	7	0	0	1	0	5	0	0	0	0	26	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	3	0
107	Snowboard	fahren	0			42	Snowboards	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	40	1	4	0	3	0	0	5	1	3	0	0	29	0	30	1	3	0	0	5	0	1	0	0	0	0	0	0	6	0	0	0	0	2	2
131	Buggy	fahren	0			33	Buggys	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	30	2	10	0	4	0	0	12	0	3	0	0	6	2	12	0	1	0	0	2	0	0	0	0	0	0	0	0	4	0	0	1	0	2	1
137	Cabrio	fahren	0			31	Cabrios	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	21	0	5	0	4	0	0	8	0	1	1	0	7	0	20	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	3	0
140	Kegel	fahren	0			30	Kegeln	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	28	0	3	0	0	0	0	14	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0
145	Bob	fahren	0			29	Bob	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	27	0	0	0	0	0	0	7	0	1	0	0	20	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
153	Motorboot	fahren	0			26	Motorbooten	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	22	0	2	0	8	0	0	1	0	0	0	0	18	0	11	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
160	Traktor	fahren	0			24	Traktoren	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	22	0	4	0	3	0	0	2	0	3	1	0	12	0	24	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
172	Gelände	fahren	0			23	Geländen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	18	1	1	0	12	1	0	9	0	14	1	1	7	1	6	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	1	1	0
181	Skateboard	fahren	0			21	Skateboards	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	21	0	4	0	1	0	0	2	0	5	1	0	12	0	9	1	0	0	0	3	1	0	0	0	0	0	0	0	1	3	0	0	0	2	0
184	Achterbahn	fahren	0			21	Achterbahnen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	18	2	0	0	3	0	0	7	2	1	0	0	10	0	29	1	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	355	4	14	0
197	Bagger	fahren	0			20	Bagger	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	10	0	4	0	2	0	0	2	0	4	0	1	3	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	1	0
211	Test	fahren	0			18	Tests	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	17	12	5	0	2	0	0	3	0	0	0	0	5	8	1	0	0	0	0	0	1	0	0	0	0	0	1	8	0	0	0	418	21	1	0
213	Schlittschuh	fahren	0			18	Schlittschuhe	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	16	3	5	0	1	0	0	3	0	3	0	0	6	3	8	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	6	0
214	Kunst	fahren	0			18	Künste	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	18	0	12	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0
244	Zweirad	fahren	0			15	Zweiräder	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	14	1	2	0	1	1	0	3	0	0	0	0	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
284	Tandem	fahren	0			13	Tandems	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	12	0	3	0	2	0	0	4	0	1	0	0	3	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	2	0	1	0
285	Straßenbahn	fahren	0			13	Straßenbahnen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	9	1	4	0	15	1	0	0	0	1	0	0	5	1	15	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	27	0	6	0
286	Slalom	fahren	0			13	Slaloms	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	12	1	3	0	1	0	0	1	0	1	0	0	5	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	12	0	1	0
289	Panzer	fahren	0			13	Panzer	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	12	0	5	0	14	0	0	1	0	1	1	0	6	0	11	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0
297	Berg	fahren	0			13	Bergen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	13	1	2	0	17	0	0	6	0	0	1	0	4	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	122	3	3	1
337	Kreuz	fahren	0			11	Kreuze	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	8	0	2	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1569	37	0	0
364	Kutsche	fahren	0			10	Kutschen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	10	0	1	0	8	1	0	5	0	3	0	0	3	0	17	2	1	0	0	3	0	0	0	1	0	0	0	0	1	0	0	1	0	4	2
394	Kreis	fahren	0			9	Kreise	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	7	1	3	1	2	0	0	0	0	44	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	11	0	0	0
396	Karussell	fahren	0			9	Karussells	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	8	0	3	0	1	0	0	1	0	2	0	0	3	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	7	0	10	0
398	Inliner	fahren	0			9	Inliner	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	8	0	1	0	1	0	0	2	0	1	0	0	4	0	23	4	2	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0
399	Hänger	fahren	0			9	Hänger	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	9	2	3	1	2	0	0	1	0	2	0	1	5	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	6	0	3	0
420	Mountainbike	fahren	0			8	Mountainbikes	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	8	0	1	0	4	0	0	2	0	4	0	0	3	0	16	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1	0	4	0
438	Aufzug	fahren	0			8	Aufzügen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	7	0	2	0	6	0	0	0	0	3	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	1	0
440	Anhänger	fahren	0			8	Anhänger	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	8	0	1	0	0	1	0	0	0	1	1	0	4	0	8	3	3	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	1	10	1
458	Rallye	fahren	0			7	Rallye	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	7	1	4	0	0	0	0	0	0	1	0	1	2	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
461	Nacht	fahren	0			7	Nächten	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	6	0	1	0	16	0	0	2	0	0	0	0	2	0	8	2	0	0	0	3	2	0	0	0	0	0	0	0	3	1	0	180	6	5	0
465	Lift	fahren	0			7	Lifte	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	7	0	1	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0
512	Schiff	fahren	0			6	Schiffe	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	6	0	2	0	23	1	0	1	0	5	0	0	3	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1256	20	5	1
550	Eisenbahn	fahren	0			6	Eisenbahnen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	5	0	2	0	7	0	0	0	0	0	0	0	3	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	4	0
552	Einspänner	fahren	0			6	Einspänner	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	6	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
555	Dreirad	fahren	0			6	Dreiräder	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	6	0	2	0	0	0	0	2	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
567	Autobahn	fahren	0			6	Autobahnen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	6	0	3	0	48	2	0	0	0	4	0	0	2	0	25	4	0	1	0	5	0	0	0	0	0	0	1	0	25	1	0	162	7	26	3
591	Stapler	fahren	0			5	Stapler	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	4	1	1	0	1	0	0	1	1	0	0	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
597	Show	fahren	0			5	Shows	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	4	0	1	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
634	Kahn	fahren	0			5	Kähnen	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	4	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	44	0	1	0
648	Gondel	fahren	0			5	Gondeln	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	1	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	40	1	1	0
661	Cross	fahren	0			5	Cross	gefahren	X	fuhr|fahre|fährt|fahrt|führe|fuhren|fährst|fahren|führen	4	0	0	0	0	0	0	1	0	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0
188	Wasser	fassen	0			20	Wassern	gefasst	X	faßt|fasst|fasse|fassen|faßte|faßten|fasste|fassten	18	0	3	0	1	0	0	9	0	0	0	0	3	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	10	0
345	Essen	fassen	0			11	Essen	gefasst	X	faßt|fasst|fasse|fassen|faßte|faßten|fasste|fassten	11	1	1	0	1	0	0	6	0	7	2	0	1	1	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
374	Fuß	fassen	0			10	Füsse	gefasst	X	faßt|fasst|fasse|fassen|faßte|faßten|fasste|fassten	9	3	5	0	29	0	0	1	1	0	0	0	2	1	280	4	0	0	2	520	4	0	0	0	0	0	0	3	160	2	0	0	0	77	1
654	Futter	fassen	0			5	futter	gefasst	X	faßt|fasst|fasse|fassen|faßte|faßten|fasste|fassten	5	0	0	0	1	0	0	5	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	Saft	fasten	0			15	Säfte	gefastet	X	fasteten|fasten|fastet|fastete|faste	13	0	1	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
451	Tee	fasten	0			7	Tees	gefastet	X	fasteten|fasten|fastet|fastete|faste	7	0	2	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	Obst	fasten	0			6	Obst	gefastet	X	fasteten|fasten|fastet|fastete|faste	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	Säbel	fechten	0			17	Säbeln	gefochten	X	fechten|ficht|focht|fochten|fechte	16	0	2	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	Stock	fechten	0			14	Stöcke	gefochten	X	fechten|ficht|focht|fochten|fechte	13	0	4	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	Sport	fechten	0			11	Sports	gefochten	X	fechten|ficht|focht|fochten|fechte	7	0	3	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329	Schwert	fechten	0			11	Schwerter	gefochten	X	fechten|ficht|focht|fochten|fechte	9	0	3	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
308	Schnee	fegen	0			12	Schnee	gefegt	X	fegten|fegen|fegt|fegte|fege	10	1	1	0	0	0	0	2	0	1	0	0	6	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
627	Laub	fegen	0			5	Laub	gefegt	X	fegten|fegen|fegt|fegte|fege	5	0	1	0	1	0	0	2	0	0	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0
571	Arsch	ficken	0			6	Ärsche	gefickt	X	fickte|fickst|ficken|fickt|ficke	5	2	0	0	15	3	0	0	0	0	1	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
671	Bau	finanzieren	0			5	Bauten	finanziert	X	finanziert|finanziere|finanzierte|finanzieren|finanzierten	5	2	1	0	1	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
411	Segel	fliegen	0			8	Segel	geflogen	X	fliegt|fliegst|flogen|flöge|fliege|flog|fliegen	208	8	41	2	0	0	0	63	1	0	0	0	79	4	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0
488	Drachen	fliegen	0			7	Drachen	geflogen	X	fliegt|fliegst|flogen|flöge|fliege|flog|fliegen	155	3	27	0	8	1	0	26	0	0	0	0	88	3	15	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
215	Gras	fressen	0			18	Gras	gefressen	X	fraßen|frass|fresst|fräßen|frisst|fresse|frißt|fressen|fraß	15	1	5	1	12	1	0	5	0	4	0	0	2	0	53	0	1	0	0	12	1	0	0	1	0	0	0	0	25	1	0	0	0	12	0
