Index	Noun	Verb	Linking	Prefix	Particle	Freq	Nounpl	Verbpp	Verbzu	Verbfin	q_compound_joint_cap	q_compound_joint_nocap	q_np_det_joint_cap	q_np_det_joint_nocap	q_np_det_sep_cap	q_np_det_sep_nocap	q_np_det_sep_capcap	q_np_apprart_joint_cap	q_np_apprart_joint_nocap	q_np_apprart_sep_cap	q_np_apprart_sep_nocap	q_np_apprart_sep_capcap	q_np_nodet_joint_cap	q_np_nodet_joint_nocap	q_np_nodet_sep_cap	q_np_nodet_sep_nocap	q_np_nodet_sep_capcap	q_infzu_joint_cap	q_infzu_joint_nocap	q_infzu_sep_cap	q_infzu_sep_nocap	q_prog_joint_cap	q_prog_joint_nocap	q_prog_sep_cap	q_prog_sep_nocap	q_prog_sep_capcap	q_particip_joint_cap	q_particip_joint_nocap	q_particip_sep_cap	q_particip_sep_nocap	q_particip_sep_capcap	q_finite_joint_cap	q_finite_joint_nocap	q_finite_sep_cap	q_finite_sep_nocap
180	Note	lesen	n			5	Noten	gelesen	X	lest|läse|last|läsen|liest|lese|lesen|leset|lasen|las	63	7	19	4	35	2	0	12	0	0	0	0	28	3	42	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
207	Aufgabe	lösen	n			5	Aufgaben	gelöst	X	lösten|lösen|löste|löse|löst	5	0	1	0	33	0	1	0	0	0	0	0	0	0	59	2	0	0	0	52	1	0	0	0	0	0	0	0	23	0	0	0	0	4	1
4	Film	machen	e			220	Filme	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	144	2	54	1	19	4	0	46	0	3	0	0	29	1	61	3	0	0	0	50	1	3	0	0	0	0	0	0	45	3	0	1	0	31	2
11	Schuld	machen	en			99	Schulden	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	86	0	35	0	40	0	0	16	0	2	1	0	18	0	66	3	0	0	0	42	4	1	0	0	0	0	0	0	51	1	0	0	0	27	1
24	Bild	machen	er			37	Bilder	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	31	2	11	0	186	16	0	11	2	17	3	0	6	0	245	34	0	0	0	127	11	0	0	2	0	0	0	0	290	33	0	1	0	61	5
31	Bett	machen	en			29	Betten	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	28	1	6	0	3	0	0	10	0	1	1	0	10	1	20	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0
35	Geschäft	machen	e			26	Geschäfts	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
61	Buch	machen	~er			16	Büchern	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	3	0
88	Kind	machen	er			10	Kinder	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	9	3	2	0	102	0	0	4	1	1	0	0	3	2	86	5	0	0	0	18	0	0	0	0	0	0	0	0	47	2	0	0	0	44	2
97	Lied	machen	er			9	Lieder	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	7	0	1	0	4	0	0	1	0	0	0	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0
138	Uhr	machen	en			6	Uhren	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	6	0	5	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
194	Hausaufgabe	machen	n			5	Hausaufgaben	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	5	0	1	0	41	0	0	2	0	11	1	0	1	0	217	8	0	0	0	62	3	0	0	2	0	0	0	0	235	11	0	0	0	36	2
202	Gedanke	machen	n			5	Gedanken	gemacht	X	macht|machte|machet|mache|machst|machten|machen|machts	5	1	1	0	958	89	0	1	0	2	1	0	3	1	1747	233	0	0	0	784	56	0	0	2	0	0	0	0	1329	171	0	5	0	555	64
33	Maus	melken	~e			27	mäuse	gemolken	X	molk|melkt|melken	3	3	0	0	0	0	0	3	3	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	Farbe	mischen	n			5	Farben	gemischt	X	mischt|mischte|mische|mischen|mischst|mischten	3	0	0	0	9	1	0	3	0	3	0	0	0	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0
170	Volk	morden	~er			5	Völker	gemordet	X	mordeten|morden|mordet|mordete|morde	41	1	11	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	2	0	0
91	Auge	öffnen	n			10	Augen	geöffnet	X	öffneten|öffnest|öffne|öffnete|öffnet|öffnen	10	0	3	0	241	13	2	0	0	2	1	0	4	0	42	0	0	0	0	43	0	0	0	0	0	0	1	0	25	1	0	0	0	76	2
131	Dose	öffnen	n			7	Dosen	geöffnet	X	öffneten|öffnest|öffne|öffnete|öffnet|öffnen	5	0	0	0	2	0	0	4	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
45	Blume	pflücken	n			21	Blume	gepflückt	X	pflückte|pflückten|pflücken|pflücke|pflückt	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	Kirsche	pflücken	n			9	Kirschen	gepflückt	X	pflückte|pflückten|pflücken|pflücke|pflückt	9	0	0	0	2	0	0	7	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
133	Beere	pflücken	n			7	Beeren	gepflückt	X	pflückte|pflückten|pflücken|pflücke|pflückt	7	0	0	0	0	0	0	5	0	2	0	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
42	Rosine	picken	n			22	Rosinen	gepickt	X	pickte|picket|pickt|pickten|picke|picken	15	0	1	0	0	0	0	1	0	0	0	0	8	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	Ei	picken	er			8	Eier	gepickt	X	pickte|picket|pickt|pickten|picke|picken	6	0	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	Krabbe	pulen	n			10	Krabben	gepult	X	pule|pulst|pult|pulen|pulte|pultest|pulte|pulten|pultet	8	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	Zahn	putzen	~e			17	Zähne	geputzt	X	putzt|putze|putzte|putzen|putzten	680	29	153	3	127	8	1	198	12	16	1	0	208	9	119	10	2	0	0	12	1	1	0	0	0	0	2	0	23	5	0	0	0	22	1
17	Zigarette	rauchen	n			56	Zigaretten	geraucht	X	raucht|rauchen|rauche|rauchst|rauchten|rauchte	45	1	15	1	8	0	0	9	0	1	0	0	18	0	16	1	0	0	0	9	0	0	0	0	0	0	0	0	35	0	1	0	0	19	0
55	Kette	rauchen	n			17	Ketten	geraucht	X	raucht|rauchen|rauche|rauchst|rauchten|rauchte	14	1	5	1	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	Zigarre	rauchen	n			9	Zigarren	geraucht	X	raucht|rauchen|rauche|rauchst|rauchten|rauchte	8	0	4	0	5	0	0	2	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0
19	Haar	raufen	e			46	Haare	gerauft	X	raufte|rauft|rauften|raufen	44	8	4	1	62	0	0	33	6	55	9	0	7	1	8	1	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
123	Mine	räumen	n			7	Minen	geräumt	X	räume|räumt|räumen|räumten|räumte	27	1	5	0	0	0	0	8	1	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
134	Zunge	reden	n			6	Zungen	geredet	X	redeten|redete|redet|redest|rede|reden	42	1	11	1	1	0	0	4	0	0	0	0	15	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	53	1	6	0
85	Waffe	reinigen	n			10	Waffen	gereinigt	X	reinige|reinigt|reinigten|reinigen|reinigte	10	1	2	0	1	0	0	2	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
120	Scheibe	reinigen	n			7	Scheiben	gereinigt	X	reinige|reinigt|reinigten|reinigen|reinigte	5	0	1	0	1	0	0	2	0	3	0	0	1	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
46	Elefant	reiten	en			20	Elefanten	geritten	X	ritt|reitet|reitest|reite|ritten|reiten	19	1	3	0	7	0	0	1	0	0	0	0	12	1	5	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	24	0	3	0
48	Bulle	reiten	n			19	Bullen	geritten	X	ritt|reitet|reitest|reite|ritten|reiten	19	0	2	0	2	0	0	3	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
70	Pferd	reiten	e			13	Pferde	geritten	X	ritt|reitet|reitest|reite|ritten|reiten	12	0	2	0	1	1	7	1	0	0	0	0	8	0	8	1	0	1	0	5	0	0	0	0	0	0	1	0	2	0	0	2	0	4	0
101	Gans	reiten	~e			9	Gänse	geritten	X	ritt|reitet|reitest|reite|ritten|reiten	8	0	2	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	Lanze	reiten	n			6	Lanzen	geritten	X	ritt|reitet|reitest|reite|ritten|reiten	5	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
206	Aufgabe	reiten	n			5	Aufgaben	geritten	X	ritt|reitet|reitest|reite|ritten|reiten	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	Lunge	röntgen	n			5	Lungen	geröntgt	X	röntgt|röntgen	5	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	Kartoffel	schälen	n			5	Kartoffeln	geschält	X	schält|schäle|schälen|schälte|schälten	3	0	1	0	86	0	0	1	0	0	1	0	1	0	66	1	1	0	0	6	0	0	0	2	0	0	0	0	17	0	0	0	0	9	0
53	Ähre	schieben	n			17	Ähren	geschoben	X	schöben|schoben|schiebt|schiebst|schob|schiebe|schieben	10	0	2	0	1	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	Tor	schießen	e			140	Tore	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	132	0	73	0	101	6	1	40	0	21	0	0	4	0	129	5	1	0	0	56	2	5	0	6	0	0	0	0	155	10	0	0	0	117	5
8	Pistole	schießen	n			134	Pistolen	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	15	0	3	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
16	Scheibe	schießen	n			57	Scheiben	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	54	0	11	0	1	0	0	8	0	0	0	0	13	0	5	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0
36	Vergleich	schießen	s			24	Vergleiche	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	24	0	12	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	Freundschaft	schießen	s			18	freundschaften	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	17	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	Bezirk	schießen	s			14	Bezirke	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	14	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
69	Präzision	schießen	s			13	Präzision	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	11	0	2	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	Entscheidung	schießen	s			13	Entscheidungen	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	13	0	6	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	Gast	schießen	~e			12	Gästen	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	Flinte	schießen	n			12	Flinte	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	Jubiläum	schießen	s			10	Jubiläen	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	7	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
105	Verteidigung	schießen	s			8	Verteidigungen	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	Training	schießen	s			7	Trainings	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	6	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	Mannschaft	schießen	s			7	Mannschaften	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	6	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	Gans	schießen	~e			7	Gänse	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
161	Dose	schießen	n			6	Dosen	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	6	0	0	0	0	0	0	2	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
162	Büchse	schießen	n			6	Büchsen	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	4	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
166	Bedingung	schießen	s			6	Bedingungen	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
175	Senior	schießen	en			5	Senioren	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	4	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	Prinz	schießen	en			5	Prinzen	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	5	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	Medaille	schießen	n			5	Medaillen	geschossen	X	schoß|schiesst|schieße|schießen|schössen|schossen|schiesse|schoss|schießt|schiessen	4	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	Brücke	schlagen	n			6	Brücken	geschlagen	X	schlage|schlägt|schlug|schlügen|schlagt|schlagen|schlugen|schlägst	5	0	2	0	5	0	0	0	0	0	0	0	3	0	33	0	0	0	0	27	0	0	0	0	0	0	0	0	12	0	0	0	0	6	0
198	Haar	schneiden	e			5	Haare	geschnitten	X	schneidet|schnitten|schneide|schneiden|schneidest|schnitt|schnitte	54	4	11	0	87	0	0	25	2	19	1	0	11	2	50	5	0	0	0	4	3	0	0	0	0	0	0	0	12	2	0	0	0	7	1
167	Zitrone	schnitzen	n			5	Zitronen	geschnitzt	X	schnitzte|schnitzten|schnitzen|schnitze|schnitzt	5	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
27	Fahne	schwenken	n			33	Fahnen	geschwenkt	X	schwenkte|schwenkten|schwenken|schwenke|schwenkt	29	0	10	0	3	0	0	3	0	0	0	0	8	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	5	1	0	0	0	2	0
18	Farbe	sehen	n			51	Farben	gesehn	X	sähe|sah|seht|siehts|sahst|siehst|sieht|sehe|sehen|sahen|seh	40	0	20	0	31	5	0	0	0	0	0	0	12	0	27	1	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0
155	Grenze	setzen	n			6	Grenzen	gesetzt	X	setzten|setzen|setzte|setze|setzet|setzt	6	0	2	0	33	0	0	3	0	0	0	0	0	0	131	4	1	0	0	106	2	0	0	0	0	0	1	0	566	17	0	0	0	77	3
86	Seife	sieden	n			10	Seife	gesotten	X	sott|sieden|sotten|siedet	5	0	2	0	0	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	Psalm	singen	en			7	Psalmen	gesungen	X	sänge|singet|singt|sangen|sang|singen|singe|singst	7	0	1	0	2	0	0	4	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0
124	Martin	singen	s			7	Martin	gesungen	X	sänge|singet|singt|sangen|sang|singen|singe|singst	7	0	2	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	Leistung	singen	s			7	Leistungen	gesungen	X	sänge|singet|singt|sangen|sang|singen|singe|singst	7	0	2	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	Punkt	springen	e			23	Punkte	gesprungen	X	sprang|springst|springe|springt|sprangen|springen	22	0	5	0	1	0	0	12	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
44	Mannschaft	springen	s			21	Mannschaften	gesprungen	X	sprang|springst|springe|springt|sprangen|springen	18	0	2	0	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	Klippe	springen	n			15	Klippen	gesprungen	X	sprang|springst|springe|springt|sprangen|springen	15	0	1	0	0	0	0	4	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
150	Lücke	springen	n			6	Lücken	gesprungen	X	sprang|springst|springe|springt|sprangen|springen	7	0	1	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	Stafette	springen	n			5	Stafetten	gesprungen	X	sprang|springst|springe|springt|sprangen|springen	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	Qualifikation	springen	s			5	Qualifikationen	gesprungen	X	sprang|springst|springe|springt|sprangen|springen	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	Pferd	stehlen	e			9	Pferde	gestohlen	X	stahlen|stahl|stehlen|stehle|stiehlst|stiehlt	9	0	0	0	1	0	0	8	0	3	1	0	0	0	42	2	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0
139	Treppe	steigen	n			6	Treppen	gestiegen	X	steigt|steige|stiegen|steigst|steigen|stieg|stiege	324	13	96	2	41	2	0	100	1	4	0	0	95	9	58	5	0	0	0	13	0	0	0	0	0	0	0	0	2	0	0	3	0	7	2
137	Welle	surfen	n			6	Wellen	gesurft	X	surf|surfte|surfe|surften|surfst|surfen|surft	5	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29	Höhle	tauchen	n			30	Höhlen	getaucht	X	tauchst|tauchte|taucht|tauchten|tauche|tauchen	23	8	5	0	0	0	0	8	0	0	0	0	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	Strecke	tauchen	n			24	Strecken	getaucht	X	tauchst|tauchte|taucht|tauchten|tauche|tauchen	21	1	1	1	0	0	0	4	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	Hypothese	testen	n			5	Hypothesen	getestet	X	testet|testen|teste|testeten|testete	5	0	1	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	Welpe	töten	n			6	Welpen	getötet	X	tötest|töten|töteten|tötete|tötet|töte	4	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
142	Stange	treten	n			6	Stangen	getreten	X	treten|tritt|traten|trete|trat|tretet|träten|träte|trittst	3	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
195	Hand	trocknen	~e			5	Hände	getrocknet	X	trocknet|trockneten|trocknen|trockne|trocknete	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	Falte	unterspritzen	n	unter		17	Falten	unterspritzt	X	unterspritze|unterspritzt|unterspritzen|unterspritzte|unterspritztest|unterspritzten	7	0	3	0	0	0	0	1	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
104	Auge	verdrehen	n	ver		9	Augen	verdreht	X	verdrehte|verdrehe|verdreht|verdrehen|verdrehten	9	1	2	1	47	4	0	0	0	0	0	0	4	0	4	1	0	0	0	0	1	0	0	0	0	0	0	1	6	0	0	0	1	10	0
50	Schiff	versenken	e	ver		18	Schiffe	versenkt	X	versenkte|versenkt|versenken|versenkten	18	0	3	0	7	0	0	2	0	2	0	0	9	0	42	0	0	0	0	1	0	0	0	0	0	0	0	0	12	1	0	0	0	13	1
159	Fisch	versenken	e	ver		6	Fische	versenkt	X	versenkte|versenkt|versenken|versenkten	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	Geschenk	verteilen	e	ver		5	Geschenke	verteilt	X	verteilten|verteilen|verteile|verteilt|verteilte	5	0	0	0	13	0	0	4	0	3	0	0	0	0	14	1	0	0	0	16	0	0	0	0	0	0	0	0	21	0	0	0	0	27	0
2	Hand	waschen	~e			335	Hände	gewaschen	X	wascht|waschen|wusch|wasche|wüschen|wäscht|wuschen	304	7	56	1	115	2	0	77	1	11	2	0	69	4	75	3	0	0	0	7	0	0	0	0	0	0	0	0	12	0	0	0	0	3	1
9	Haar	waschen	e			121	Haare	gewaschen	X	wascht|waschen|wusch|wasche|wüschen|wäscht|wuschen	111	6	32	3	78	0	2	33	3	23	4	1	24	0	61	6	0	0	0	6	2	1	0	2	0	0	0	0	15	2	0	1	0	7	2
129	Fuß	waschen	~e			7	Füsse	gewaschen	X	wascht|waschen|wusch|wasche|wüschen|wäscht|wuschen	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
60	Fahne	weihen	n			16	Fahnen	geweiht	X	weiht|weihen|weihte|weihe|weihten	15	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	1	0	0
14	Dose	werfen	n			71	Dosen	geworfen	X	werft|würfen|würfe|wirfst|werfe|werfen|warf|warfen|wirft	68	1	3	0	1	0	0	11	0	0	0	0	49	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	Stein	werfen	e			30	Steine	geworfen	X	werft|würfen|würfe|wirfst|werfe|werfen|warf|warfen|wirft	26	1	9	0	7	0	0	7	0	5	0	0	7	1	25	1	0	0	0	14	1	0	0	0	0	0	0	0	22	0	0	3	0	14	1
43	Büchse	werfen	n			22	Büchsen	geworfen	X	werft|würfen|würfe|wirfst|werfe|werfen|warf|warfen|wirft	22	0	4	0	0	0	0	6	0	0	0	0	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	Tor	werfen	e			16	Toren	geworfen	X	werft|würfen|würfe|wirfst|werfe|werfen|warf|warfen|wirft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
62	Ring	werfen	e			15	Ringe	geworfen	X	werft|würfen|würfe|wirfst|werfe|werfen|warf|warfen|wirft	15	0	1	0	0	0	0	2	0	1	0	0	11	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
64	Ei	werfen	er			15	Eier	geworfen	X	werft|würfen|würfe|wirfst|werfe|werfen|warf|warfen|wirft	11	0	3	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
107	Rakete	werfen	n			8	Raketen	geworfen	X	werft|würfen|würfe|wirfst|werfe|werfen|warf|warfen|wirft	8	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
122	Münze	werfen	n			7	Münzen	geworfen	X	werft|würfen|würfe|wirfst|werfe|werfen|warf|warfen|wirft	7	0	1	0	0	0	0	2	0	1	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
127	Krug	werfen	~e			7	Krüge	geworfen	X	werft|würfen|würfe|wirfst|werfe|werfen|warf|warfen|wirft	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
